time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.0400000000000014,0.736353667497,-0.610023076472,15.5763546709,6.14187900644,6.16185499662,0.0,1.17502837569,-1.13476625391,4.57105270468,-0.11327909206,-0.0948422861771,0.0,424.77858292819093,425.26401335394667,424.6413285257354,426.3067849164716
2.1000000000000014,0.809382967216,-0.681055877976,15.8534210299,6.13483551728,6.15614566334,0.0,1.25978890061,-1.23361704336,4.66381111378,-0.12722906659,-0.0957890868847,0.0,459.43434948246954,459.35188961668695,460.7637495632987,459.6474541311271
2.1600000000000015,0.887769632251,-0.758344935618,16.1372131424,6.12857406924,6.15049712909,0.0,1.35361060491,-1.34329838558,4.79503551134,-0.0784619044592,-0.0910389241205,0.0,472.1888939423289,472.5482968785698,471.7622162650961,475.5030586899441
2.2200000000000015,0.97157360289,-0.841959097091,16.4264049304,6.12356894652,6.1449752306,0.0,1.44031763464,-1.44424579311,4.84418846475,-0.095841924021,-0.0940933431119,0.0,449.93730248250154,449.6828876106099,449.63596797622364,448.21976446952897
2.2800000000000016,1.0608854356,-0.931959495853,16.7199279023,6.11788885099,6.13915242132,0.0,1.53723207472,-1.55625476869,4.93914387865,-0.0924202026041,-0.103721311067,0.0,465.59422601633287,464.8325951242342,464.3006589838397,464.56188032702363
2.3400000000000016,1.15564364469,-1.02824450175,17.0158185613,6.11205535999,6.13338019983,0.0,1.62185758316,-1.65371777573,4.92362092639,-0.109160817037,-0.0843164051055,0.0,430.5933937863205,432.2237263843689,431.45338157172716,430.0288322030774
2.4000000000000017,1.25494011863,-1.12976749961,17.3066390771,6.10586580937,6.12817796602,0.0,1.68842217037,-1.73089760421,4.7707955668,-0.093269310429,-0.0919625626494,0.0,383.708541020591,382.97425323001715,382.26321859790556,383.7636019708628
2.4600000000000017,1.358925903,-1.23671324808,17.5922047191,6.10030571247,6.12284024544,0.0,1.77819676522,-1.83442707494,4.74781347337,-0.0914933774896,-0.0835540425516,0.0,428.30465057192964,429.0123596757222,428.02161350763214,428.1651486538191
2.520000000000002,1.46811501052,-1.34966470962,17.8747335523,6.09568308045,6.11741521589,0.0,1.86183846387,-1.93104677466,4.6698327767,-0.0576843792456,-0.109926253618,0.0,411.55805493559785,409.2087339939504,408.1071070930897,411.10844366823886
2.580000000000002,1.58261078821,-1.46870997169,18.1537450259,6.09242526535,6.11048042475,0.0,1.95521519587,-2.03741780896,4.63036862703,-0.0482640098116,-0.130350278839,0.0,423.7523541989167,421.97967298535303,423.40514210789405,424.21281807418035
2.640000000000002,1.70325975583,-1.59466508171,18.4327883091,6.08937520692,6.10280343415,0.0,2.06705297946,-2.16130327896,4.67047596112,-0.0565442673981,-0.123540206732,0.0,449.8436098247872,450.3800584662205,450.56695386785657,449.89529560506594
2.700000000000002,1.83145319007,-1.72884587716,18.7179006379,6.08585814913,6.09532729891,0.0,2.20668673079,-2.31159354771,4.8320260392,-0.0631231820326,-0.126813424919,0.0,488.99198969789586,488.7354957710299,489.37242099787164,488.8803394345888
2.760000000000002,1.9668775273,-1.87078086001,19.0059402252,6.08156709262,6.08886975812,0.0,2.3079788773,-2.4199178497,4.76915630925,-0.0990468121791,-0.0843220700995,0.0,417.36902142965135,421.04972105325203,421.9338705454411,418.81548290366425
